Resources,ID
"Aryal et al., 2019",1391
"Aryal et al., 2019",1392
"Aryal et al., 2019",1393
"Aryal et al., 2019",1396
"Aryal et al., 2019",1424
"Aryal et al., 2019",1405
"Aryal et al., 2019",1467
"Aryal et al., 2019",1375
"Aryal et al., 2019",1381
"Aryal et al., 2019",1372
"Aryal et al., 2019",1373
"Aryal et al., 2019",1374
"Aryal et al., 2019",1376
"Aryal et al., 2019",1377
"Aryal et al., 2019",1384
"Aryal, 2020",1325
"Aryal, et. al.,
2020",1298
"Aryal, et. al.,
2020",1310
"Aryal, et. al., 2020",1299
"AZIZ ATAMANOV and SHARAD TANDON, 2019",1072
"B Caldecott  et al.,2013 ",1601
"B Caldecott et al., 2013 ",1600
"B Castro et al., 2022",473
"B. Felix and K. S. Romuald, 2012",1783
"B. Felix and K. S. Romuald, 2012",1780
"B. Felix and K.S. Romuald, 2012",1740
"B. Felix and K.S. Romuald, 2012",1696
"Bachar Ibrahim*, Henry Mensah",1041
"Banerjee et al., 2021",739
"Banerjee et al., 2021",740
"Banerjee et al., 2021",741
"Basconcillo, J., Moon, IJ, 2022",96
"Benimana,2021",2108
"Bhatt et al., 2021Bijarniya, 2020",1402
"Bijarniya, 2020",1441
"Bijarniya, 2020",1421
"Bijarniya, 2020",1437
"Bijarniya, 2020",1418
"Bijarniya, 2020",1435
"Bijarniya, 2020",1420
"Bijarniya, 2020",1443
Biophysical,319
"Bjornlund  et al.,2020",2113
"Bjornlund et al., 2020 ",1906
"Bjornlund et al., 2022 ",1849
"Bjornlund et al., 2022 ",1850
"Bjornlund et al., 2022 ",1851
"Bonuedi et al.,2020 ",1886
"Bonuedi et al.,2020 ",1936
"Brescian .F. et al.,  2019",194
"Brescian .F. et al.,  2019",177
"Brescian .F. et al.,  2019",205
"Brescian .F. et al.,  2019",188
"Broom, 2019",989
"C Doss  at al.,2020",1082
"C Doss  at al.,2020",1083
"C Soma , 2019",414
"C Ströh de Martínez et al.,2016 ",2361
"CB Eze et al.,2021",1203
CCAFS 2016,22
"CCAFS, 2016",88
"CCAFS, 2016",78
"CCAFS, 2016",72
"CCAFS, 2016",75
"CCAFS, 2016",76
"CCAFS, 2016",44
"CCAFS, 2016",89
"CCAFS,2016Nguyen et al., 2017",3
"CCFAS, 2013",1813
"CCFAS, 2013",1812
"CCFAS, 2016",54
"CEPAL,2012",392
"Chapman  et al.,2020",1882
"Chapman  et al.,2020",1907
"Chapman  et al.,2020",2077
"Chapman et al., 2020",1815
"Chapman et al., 2020",1816
"Chapman et al., 2020",1817
"Chapman S. et al., 2020",1959
CIAT and World Bank 2017,1809
CIAT and World Bank 2017,1810
CIAT and World bank 2017,1896
CIAT and World bank 2017,1910
"CIAT and World bank, 2017",1928
"CIAT and World bank, 2017",1919
"CIAT, 2015",375
"CM Godde  et al., 2021",649
"CM Godde et al.,  2021 ",2224
"CM Godde et al.,  2021 ",2165
"CM Godde et al., 2021 ",2164
"CM Godde et al.,2021 ",486
"Coalson  et al.,2021",1859
"Coalson  et al.,2021",1860
"Conor M. Savoy and Alexandra Norris, 2022",1616
"Conor M. Savoy and Alexandra Norris, 2022",1617
"Conor M. Savoy and Alexandra Norris, 2022",1621
"Conor M. Savoy and Alexandra Norris, 2022",1622
"D Ekwem  et al.,2021",1925
"D Ekwem  et al.,2021",1926
"D Loudyi ,2020",982
"D Loudyi ,2020",985
"D Loudyi ,2020",986
"D Loudyi ,2020",1001
"D. Kumar and P.Kalita, 2017",1280
"D.Najjar and L.Badstue, 2020",1171
"Damilola Kuteyi  and Herwig Winkler, 2022",2225
"Damilola Kuteyi  and Herwig Winkler, 2022",2227
"Daniel F. Runde  et al ., 2021",1781
"DBLA, 2019",398
"DBLA, 2019",401
"DBLA, 2019",434
"DBLA, 2019",399
"DBLA, 2019",400
"DBLA, 2019",417
"Department of Science and Technology, 2020",1319
"Department of Science and Technology, 2020",1284
"Dinh, T., & Dang, T, 2022",6
"Dinh, T., & Dang, T, 2022",9
"Dinh, T., & Dang, T, 2022 ",5
"Dinh, T., & Dang, T, 2022 ",21
"Dixon et al, 2020",2104
"Dixon et al., 2019",1214
"Dixon et al.,2001",430
"Dixon et al.,2001",425
"Dixon et al.,2001",426
"Dixon et al.,2001",427
"Dixon et al.,2001",480
"Dixon et al.,2001",481
"Dixon et al.,2001",482
"Dixon et al.,2001",484
"Dixon et al.,2001",485
"Dixon et al.,2001",521
"Dixon et al.,2001",522
"Dixon et al.,2001",502
"Dixon et al.,2001",518
"Dixon et al.,2001",516
"Dixon et al.,2001",526
"Dixon et al.,2001",461
"Dixon et al.,2001",478
"Dixon et al.,2001",519
"Dixon et al.,2001",537
"Dixon et al.,2001",490
"Dixon et al.,2001",495
"Dixon et al.,2001",517
"Dixon et al.,2001",501
"Dixon et al.,2001",514
"Dixon et al.,2001",479
"Dixon et al.,2001",91
"Dixon et al.,2001",551
"Dixon et al.,2001",494
"Dixon et al.,2001",535
"Dixon et al.,2001",548
"Dixon et al.,2001",549
"Dixon et al.,2001",550
"Dixon et al.,2001",552
"Dixon et al.,2001",491
"Dixon et al.,2001",531
"Dixon et al.,2001",527
"Dixon et al.,2001",488
"Dixon et al.,2001",467
"Dixon et al.,2020",1565
"Dixon et al.,2020",1597
"Dixon et al.,2020",1606
"Dixon et al.,2020",1556
"Dixon et al.,2020",1215
"DM Nyariki  et al.,2019 ",1608
"E Nkiaka  et al.,2019",1625
"E Nkiaka  et al.,2019",1626
"E Nkonya et al., 2016 ",2322
"E Nkonya et al., 2016 ",2323
"E Nkonya et al., 2016 ",2232
"E Nkonya et al., 2016 ",2233
"E Nkonya et al.,2016 ",2038
"Earth Observatory NASA , 2018",634
"EB OBWOCHA  et al.,2015",1963
"Ebinger and Vandycke, 2015",1353
"Ebinger and Vandycke, 2015",1352
"EcoMENA, 2021",1195
"EcoMENA, 2021",1199
"EcoMENA, 2021",1209
"Edeme et al.,2020 ",1885
"EH Atake et al.,2018",1805
"Elum et al.,2017",1878
EPA Website,1242
ESCWA et al. 2017,971
ESCWA et al. 2017,1004
ESCWA et al. 2017,1006
ESCWA et al. 2017,1034
ESCWA et al. 2017,1007
ESCWA et al. 2017,1005
ESCWA et al. 2017,1046
ESCWA et al. 2017,1087
ESCWA et al. 2017,1048
ESCWA et al. 2017,1063
ESCWA et al. 2017,1043
ESCWA et al. 2017,1045
ESCWA et al. 2017,1098
ESCWA et al. 2017,974
ESCWA et al. 2017,975
ESCWA et al. 2017,992
ESCWA et al. 2017,1008
ESCWA et al. 2017,1036
ESCWA et al. 2017,1037
ESCWA et al. 2017,993
"ESCWA et al., 2017",1109
"ESCWA et al., 2017",1110
"ESCWA et al., 2017",1148
"ESCWA et al., 2017",1152
"ESCWA et al., 2017",1132
"ESCWA et al., 2017",1133
"ESCWA et al., 2017",1135
"ESCWA et al., 2017",1146
"ESCWA et al., 2017",1147
"ESCWA et al., 2017",1114
"ESCWA et al.,2017",994
"Eslami et al., 2019",2
"F. Grassi et al., 2015",1162
"F. WEHREY and N. FAWAL, 2022",1157
"F. Wehrey, 2022",1153
"F. Wehrey, 2022",1212
"F. Wehrey, 2022",1211
"F. Wehrey, 2022",1213
"Fall A. pers. comms., 2022",2188
"Fall A. pers. comms., 2022",2149
"Fall A. pers. comms., 2022",2150
"Fall A. pers. comms., 2022",2151
"Fall A. pers. comms., 2022",2152
"Fall A. pers. comms., 2022",1572
"Fall A. pers. comms., 2022",2206
"Fall A. pers. comms., 2022",2202
"Fall A. pers. comms., 2022",2192
"Fall A. pers. comms., 2022",1542
"Fall A. pers. comms., 2022",1534
"Fall A. pers. comms., 2022",1541
"Fall A. pers. comms., 2022",1544
"Fall A. pers. comms., 2022",1543
"FAO and CELAC , 2016",661
"FAO and UNICEF, 2021",167
"FAO, 2011",100
"FAO, 2011",128
"FAO, 2011",120
"FAO, 2011",123
"FAO, 2014",1022
"FAO, 2014",1051
"FAO, 2014",1092
"fao, 2022",1017
"FAO, CIAT, ILRI, CGIAR, 2020",1186
"FAO,2008",2074
"FAO,2016",416
"FAO,2017",133
"FAO,2018",1094
"FAO-CELAC,2020",438
"FAO-CELAC,2020",441
"FAO-CELAC,2020",442
"Fayad, 2022",2092
"Ferrise et al., 2013",1112
"Fiebig-Wittmaack, 2011",683
"Fiebig-Wittmaack, 2011",680
"Fiebig-Wittmaack, 2011",676
"Fiebig-Wittmaack, 2011",656
"Filho et al., 2020",2154
"Filho et al., 2020",2155
"Filho et al., 2020",2156
"Filho et al., 2020",2157
"Filho et al., 2020",2182
"Filho et al., 2020",2149
"Filho et al., 2020",2151
"Filho et al., 2020",2172
"Filho et al., 2020",2184
"Filho et al., 2020",2186
"Filho et al., 2020",2159
"Filho et al., 2020",2190
"Filho et al., 2020",2152
"Filho et al., 2020",1540
"Filho et al., 2020",1570
"Filho et al., 2020",1538
"Filho et al., 2020",2195
"Filho et al., 2020",2197
"Filho et al., 2020",2201
"Filho et al., 2020",2168
"Filho et al., 2020",2178
"Filho et al., 2020",2150
"Filho et al., 2020 ",2183
"Filho et al., 2020 ",2187
"Filho et al., 2020 ",1535
"Filho et al., 2020 ",1536
"Filho et al., 2020 ",1539
"Filho et al., 2020 ",1545
"Filho et al., 2020 ",1546
"Filho et al., 2020 ",1564
"Filho et al., 2020 ",1568
"Filho et al., 2020 ",1569
"FMP Mugizi et al.,2020 ",1897
"FMP Mugizi et al.,2020 ",1934
"Fobert. M. A. et al., 2021",1127
"Fobert. M. A. et al., 2021",1128
"Fraval  et al.,2019",2089
"Fraval  et al.,2019",2090
"Fraval et al., 2019",1905
"Funk et al., 2012",2175
"G Danso-Abbeam  et al.,2018 ",68
"G Kaur et al.,2020 ",1267
"G.Wang et al., 2019",192
"Gardner et al., 2016",623
"Gardner et al., 2016",574
"Gardner et al., 2016",576
"Gardner et al., 2016",614
"Gardner et al., 2016",615
"Gardner et al., 2016",602
"Gardner et al., 2016",575
"Gebre et al., 2015",1904
"Gebrehiwot  et al., 2016",1858
"Germán Poveda et al., 2020",648
"GGFA, 2017",1283
"Gianessi, 2014",2082
"Gianessi, 2014",2083
"Gianessi, 2014",2084
"Gianessi, 2014",2122
"GIZ, 2019",1338
"GIZ, 2019",1334
"GIZ, 2019",1354
"GIZ, 2019",1360
"GK Bett  et al.,2018 ",1961
"GK Bett  et al.,2018 ",1962
"Glada Lahn, 2022",979
"Glada Lahn, 2022",988
"Glada Lahn, 2022",991
"Godoy, 2015",483
"GTR, 2019",1630
Gérard Viatte,1190
"H Kang  et al.,2021",10
"H Kang  et al.,2021",20
"H van Velthuizen et al.,2013 ",1982
"Haefele, Stephan and  Bouman, Bas, 2009",26
Hagen et al 2022,323
"Hanjra, M.A., Williams, T.O, 2020",1792
"Hanjra, M.A., Williams, T.O, 2020",1798
"Harlan D. et al., 2015",316
"Harlan D. S and Raymond P. , 2015",326
"Harlan D. S and Raymond P. , 2015",318
"HD Shannon et al.,2015",448
"Hen-I Lin  et al., 2022",1263
"Hen-I Lin  et al., 2022",1282
"Hen-I Lin  et al., 2022",1275
"Hen-I Lin  et al., 2022",1257
"Hen-I Lin  et al., 2022",1277
"HI Lin et al., 2022 ",39
"Hikaru Niki, 2010",1089
"Hikaru Niki, 2010",1090
"Hikaru Niki, 2010",1099
"Hikaru Niki, 2010",1101
"Hiwasaki et al., 2016 ",287
"Holden et al.,2016 ",1912
"Hughes, 2014 ",1558
"I No et al., 2009 ",2204
"I No et al., 2009 ",2205
"I No et al., 2009 ",2236
"I No et al., 2009 ",2237
"I Sugri et al.,2021 ",1226
"I Sugri et al.,2021 ",1227
"Ian Douglas,2009",1266
"Ian Douglas,2009",1268
"Ian Douglas,2009",1269
"ICRC, 2021",99
"ICRC, 2021",1120
"ICRC, 2021",1138
"IFAD, 2017",200
"IFAD,2011",156
"IFPRI, 2015",1194
"ILRI,2022",1703
"ILRI,2022",1704
"Ioannis N. Savvaidis et al., 2022",1018
"Ioannis N. Savvaidis et al., 2022",1026
"Iris M. and Hazel A.O, 2017",335
"Iris Monnereau andHazel A. Oxenford, 2017",314
"IWMI,2022",1073
"IWMI,2022",1077
"IWMI,2022",1061
"J de Graaff  et al.,2011",1629
"J Dixon et al., 2001",383
"J Haggar  et al.,2021",2037
"J Rahimi et al.,2021 ",1620
"J Rahimi et al.,2021 ",1623
"J Samaniego et al., 2014",666
"J Samaniego et al., 2014",647
J. Samaniego,328
"JAYNE et al.,2021",1874
"JAYNE et al.,2021",1875
"JF Morton  et al.,2007",1983
"Jha et al., 2020",1488
"Jha et al., 2020",1461
"Jha et al., 2020",1459
"Jha et al., 2020",1450
"John F. Morton, 2007",1605
"John Njiraini, 2022",1159
"John Njiraini, 2022",1193
"John Njiraini, 2022",1013
"John Podesta, 2019",1143
Joseph B. Ajefu & Olukorede Abiona 2020,1735
"JP Aryal et al.,  2020",153
"JP Aryal et al.,  2020",154
"JP Aryal et al.,2020",164
"K Descheemaeker  et al.,2010",2086
"K.Zahedi et al ., 2020",98
"Kamunya S. pers. comms., 2022",2036
"Kamunya S. pers. comms., 2022",2041
"Kamunya S. pers. comms., 2022",2031
"Kamunya S. pers. comms., 2022",2032
"Kamunya S. pers. comms., 2022",2042
"Kamunya S. pers. comms., 2022",2033
"Kamunya S. pers. comms., 2022",2034
"Kamunya S. pers. comms., 2022",2035
"Kamunya S. pers. comms., 2022",2043
"Kamunya S. pers. comms., 2022",1976
"Kamunya S. pers. comms., 2022",1977
"Kamunya S. pers. comms., 2022",2028
"Kamunya S. pers. comms., 2022",1942
"Kamunya S. pers. comms., 2022",1943
"Kamunya S. pers. comms., 2022",1944
"Kamunya S. pers. comms., 2022",1945
"Kamunya S. pers. comms., 2022",1946
"Kamunya S. pers. comms., 2022",1947
"Kamunya S. pers. comms., 2022",1948
"Kamunya S. pers. comms., 2022",1952
"Kamunya S. pers. comms., 2022",1960
"Kamunya S. pers. comms., 2022",2026
"Kamunya S. pers. comms., 2022",2027
"Kamunya S. pers. comms., 2022",2044
"Kamunya S. pers. comms., 2022",2051
"Kamunya S. pers. comms., 2022",2029
"Kamunya S. pers. comms., 2022",2030
"Kamunya S. pers. comms., 2022",2003
"Kandeel., 2019",1196
"Kandji et al., 2006Kirby, 2022",1563
"Kathleen M., 2015",454
"Kathleen M., 2015",455
"Kemboi  et al.,2020",2124
"Ken E. Giller,2020",1708
"KJ Boote  et al.,2022",1853
"Kumar  et al.,2017",2094
"Kumar  et al.,2017",2095
"Kumar et al., 2017 ",2115
"L Acevedo-Siaca et al., 2020",1660
"L Acevedo-Siaca et al., 2020",1642
"L Murkomen  et al.,2019",1585
"LACCW, 2022",509
"LACCW, 2022",510
"Lamptey,2022",2117
"Landicho, 2019",260
"Laura Oliver, 2020",367
"Lewis e al., 2018",1035
Lewis et al. 2018,1103
Lewis et al. 2018,1104
"lewis et al., 2018",1067
"Lewis et al.,2018",1228
"Lughano Kusiluka, 1996",1924
"M Abdelali-Martini et al.,2011",1189
"M Abdelali-Martini et al.,2011",1192
"M Balehegn  et al., 2022",2203
"M Balehegn  et al., 2022",2219
"M Devkota Wasti et al., 2021",1225
"M Devkota Wasti et al., 2021",1224
"M Diop  et al.,2022 ",2012
"M East  et al., 2015 ",1011
"M Fay et al., 2017 ",357
"M Mughal et al., 2020 ",1281
"M Musumba  et al.,2022",2046
"M Musumba  et al.,2022 ",1671
"M Ncube  et al.,2013",1015
"M Winslow et al., 2007",1023
M. Tambutti and J.J. Gómez eds.,313
"M. Winslow and R.Thomas, 2007",1155
"M. Winslow and R.Thomas, 2007",1161
"M.J. Otte and P. Chilonda, 2002",1864
"M.J. Otte and P. Chilonda, 2002",1865
"Magrin, G. et al., 2018",437
"Manning,2022",1916
"Mapplecroft, 2014",381
"Marion D., 2022",1576
"Marquardt et al., 2019",589
"Marquardt et al., 2019",590
"Marquardt et al., 2019",603
"Marquardt et al., 2019",591
"Marquardt et al., 2019",610
"Marquardt et al., 2019",607
"Matchawe et al.,2022",1818
"Mbow, 2020 ",1877
"Mbow, 2020 ",1909
"Mendoza-Espinosa and Daessle, 2018",761
"Mendoza-Espinosa and Daessle, 2018",729
"Meza., 2012",780
"MM Rojas-Downing  et al.,2017 ",443
"MM Rojas-Downing  et al.,2017 ",449
"Mortimore & Adams, 2008",2180
"Mougou et al., 2010.",1112
"Mugizi et al.,2020 ",1847
"Mugizi et al.,2020 ",1848
"Mugizi et al.,2020 ",1879
"N Sazib  et al.,2020",1719
"N. S. Emife and O. Emeka ,2020 ",1699
"Namdar et al., 2021",1009
"Namdar et al., 2021",1010
"Nandan et al., 2019",1503
"Nandan et al., 2019",1491
"Ngigi Stephen and Denning  G., 2011",1769
"Nguyen, 2016",2
"Nigatu A. et al.,2019",1826
"Nigatu A. et al.,2019",1827
"Ninar. F and  Frederic W., 2022",998
"Ninar. F and  Frederic W., 2022",978
"Ninar. F and  Frederic W., 2022",980
"Ninar. F and  Frederic W., 2022",981
"Ninar. F and  Frederic W., 2022",983
"Ninar. F and  Frederic W., 2022",984
"Ninar. F and  Frederic W., 2022",995
"Ninar. F and  Frederic W., 2022",996
"Ninar. F and  Frederic W., 2022",987
"Njeru et al., 2022",2116
"Njeru et al., 2022",2123
"Njobe,  2015",1868
"Nkonya et al., 2016",1871
"Nyirenda et al.,2021",2114
"Ochoa-Noriega et al., 2020",780
"Ochoa-Noriega et al., 2020",714
"Ochoa-Noriega et al., 2020",738
"Ochoa-Noriega et al., 2020",739
"Ochoa-Noriega et al., 2020",792
"Ohlson, Erik W.",149
"Oteng-Darko P., pers. comms., 2022",2306
"Oteng-Darko P., pers. comms., 2022",2275
"Oteng-Darko P., pers. comms., 2022",2277
"Oteng-Darko P., pers. comms., 2022",2294
"Oteng-Darko P., pers. comms., 2022",2299
"Oteng-Darko P., pers. comms., 2022",2301
"Oteng-Darko P., pers. comms., 2022",2307
"Oteng-Darko P., pers. comms., 2022",2308
"Oteng-Darko P., pers. comms., 2022",2313
"Oteng-Darko P., pers. comms., 2022",2316
"Oteng-Darko P., pers. comms., 2022",2317
"Oteng-Darko P., pers. comms., 2022",2319
"Oteng-Darko P., pers. comms., 2022",2296
"Oteng-Darko P., pers. comms., 2022",2341
"Oteng-Darko P., pers. comms., 2022",2342
"Oteng-Darko P., pers. comms., 2022",2376
"Oteng-Darko P., pers. comms., 2022",2353
"Oteng-Darko P., pers. comms., 2022",2372
"Oteng-Darko P., pers. comms., 2022",2286
"Oteng-Darko P., pers. comms., 2022",2287
"Oteng-Darko P., pers. comms., 2022",2295
"Oteng-Darko P., pers. comms., 2022",2343
"Oteng-Darko P., pers. comms., 2022",2368
"Oteng-Darko P., pers. comms., 2022",2280
"Oteng-Darko P., pers. comms., 2022",2304
"Oteng-Darko P., pers. comms., 2022",2314
"Oteng-Darko P., pers. comms., 2022",2366
"Oteng-Darko P., pers. comms., 2022",2281
"Oteng-Darko P., pers. comms., 2022",2282
"Oteng-Darko P., pers. comms., 2022",2283
"Oteng-Darko P., pers. comms., 2022",2293
"Otsuka, Keijiro and  Place, Frank, 2014",2221
"Owings, 2020",1855
"Oxfam international ",456
"Oxford Analytica,2022",1170
"Oxford Analytica,2022",1184
"Oxford Analytica,2022 ",1158
"P Antwi-Agyei  et al.,2021",1065
"P Antwi-Agyei et al., 2021",2265
"P Antwi-Agyei et al.,2021 ",2268
"P Antwi-Agyei et al.,2021 ",2262
"P Antwi-Agyei et al.,2021 ",2266
"P Pingali  et al.,2014 ",1602
"P Schmitter et al.,  2015",87
"P Simpkin et al., 2020",1661
"Perez et., 2010",708
"Piers S. et al., 2022",1825
"Pipitpukdee et al., 2020 Taylor et al., 2016",218
"Pipitpukdee et al., 2020 Taylor et al., 2016",219
"PMK Afokpe  et al.,2022",1638
"PMK Afokpe  et al.,2022",1639
"Portugal, 2019",780
"Portugal, 2019",793
"Poveda, et al., 2020",672
"Poveda, et al., 2020",673
"Prager et al, 2020",738
"R Arezki et al., 2020",1206
"R Arezki et al., 2020",1207
"R Balakrishnan et al., 2021",439
"R Balakrishnan et al., 2021",440
"R Berndtsson et al.,2016",1102
"R Cooper  et al.,2018",1598
"R Cooper  et al.,2018",1599
"R Cooper et al.,2018",1581
"R Cooper et al.,2018",1582
"R Cooper et al.,2018",1586
"R Eeswaran  et al.,2022",1579
"R Eeswaran  et al.,2022",1587
"R. Pachauri et al., 2013",667
"Ramesh et al., 2017",1379
"Ramesh et al., 2017",1380
"Ranj Alaaldin, 2022",999
"Ranj Alaaldin, 2022",1000
"Ranj Alaaldin, 2022",1002
"Ranj Alaaldin, 2022",1003
"Reed et al., 2022",1819
"Reed et al., 2022",1820
"Reed et al., 2022",1821
"Reed et al., 2022",1822
"Reed et al., 2022",1829
"Reeves et al., 2016",849
"Reeves et al., 2016",798
"reliefweb, 2020",1243
"Reserve Bank of India, 2018",1317
"Robert M. et al., 2019",1577
"Rockfeller Foundation, 2010",1618
"Rockfeller Foundation, 2010",1619
"RS Friedman et al.,2022 ",73
"S Adaawen  et al., 2019",2230
"S Balehey  et al.,2018",1636
"S Chapman  et al.,2020",2020
"S Chapman  et al.,2020",2005
"S Coulibaly ET AL.,  2022",2246
"S Kuyah  et al.,2021 ",1978
"S Ndlela  et al.,2022 ",2014
"S Yuan et al., 2022 ",66
"S.Zingore et al., 2015",1678
"S.Zingore et al., 2015",1679
"S.Zingore et al., 2015",1680
"SA Ofori   et al.,2021",1828
"Sathyan, et. al., 2018",1284
"Schoolmeester, T et al., 2 016",646
"Second National Communication, 2012",1264
"Second National Communication, 2012",1326
"Second National Communication, 2012",1362
"Second National Communication, 2012",1323
"Second National Communication, 2012",1270
"Second National Communication, 2015",1294
"Serdeczny et al., 2017",1823
"Serdeczny et al., 2017",1824
"Shahid et al., 2018",1488
"Shahid et al., 2018",1459
"Shahid et al., 2018",1450
Shiferaw et al. 2012,1914
Shiferaw et al. 2012,1929
"Shiferaw et al., 2014 ",1857
"Shiferaw et al., 2014 ",1861
"Shiferaw et al., 2014 ",1863
"Siraj et al., 2014",712
"Skendžić et al.,2021",1831
"Smajgl et al., 2015",2
"Smith et al., 2021",1503
"Sulca et al., 2016",629
"Sulca et al., 2016",630
"Sulca et al., 2018.",624
"Sulca et al., 2018.",664
"Sulca et al., 2018.",626
"Sulca et al., 2018.",668
"T Amole et al.,2022",1604
"T Sekiyama et al., 2022",33
"T. Wossen et al., 2017",1220
"T. Wossen et al., 2017",1221
"Tariq Al-Olaimy, 2020",1124
"Tariq Al-Olaimy, 2020",1125
"Tariq Al-Olaimy, 2020",1140
"TD Mushore et al.,  2021 ",1634
The Borgen Project Website,677
"The Fiebig-Wittmaack, 2011",684
"The Fiebig-Wittmaack, 2011",686
"The Fiebig-Wittmaack, 2011",687
"The Fiebig-Wittmaack, 2011",685
"Thierfelder C., pers. comms., 2021",2059
"Thierfelder C., pers. comms., 2021",2060
"Thierfelder C., pers. comms., 2021",2061
"Thierfelder C., pers. comms., 2021",2080
"Thierfelder C., pers. comms., 2021",2096
"Thierfelder C., pers. comms., 2021",2131
"Thierfelder C., pers. comms., 2021",2128
"Thierfelder C., pers. comms., 2021",2121
"Thierfelder C., pers. comms., 2021",2071
"Thierfelder C., pers. comms., 2021",2072
"Thierfelder C., pers. comms., 2021",2073
"Thierfelder C., pers. comms., 2021",2065
"Thierfelder C., pers. comms., 2021",2067
"Thierfelder C., pers. comms., 2021",2146
"Thierfelder C., pers. comms., 2021",2147
"Thierfelder C., pers. comms., 2021",2148
"Thierfelder C., pers. comms., 2021",2145
"Thierfelder C., pers. comms., 2021",2120
"Thierfelder C., pers. comms., 2021",2140
"Thierfelder C., pers. comms., 2021",2063
"Thierfelder C., pers. comms., 2021",2069
"Thierfelder C., pers. comms., 2021",2097
"Thierfelder C., pers. comms., 2021",2062
"Thierfelder C., pers. comms., 2021",2064
"Thierfelder C., pers. comms., 2021",2058
"Thierfelder C., pers. comms., 2021",2081
"Thierfelder C., pers. comms., 2021",2079
"Thierfelder C., pers. comms., 2021",2135
"Thierfelder C., pers. comms., 2021",2139
"Thierfelder C., pers. comms., 2021",2066
"Thierfelder C., pers. comms., 2021",2068
"Thierfelder C., pers. comms., 2021",2093
"Thierfelder C., pers. comms., 2021",2129
"Thierfelder C., pers. comms., 2021",2132
"Thierfelder C., pers. comms., 2021",2099
"Thierfelder C., pers. comms., 2021",2100
"Thierfelder C., pers. comms., 2021",2101
"Thierfelder C., pers. comms., 2021",2127
"Thierfelder C., pers. comms., 2021",2143
"Thierfelder C., pers. comms., 2021",2144
"Thierfelder C., pers. comms., 2021",2070
"Thornton et al., 2009 ",2153
"Thuy Le Toan, et al, 2021",23
"Thuy Le Toan, et al, 2021",35
"Thuy Le Toan, et al, 2021",43
"Thuy Le Toan, et al, 2021",2
"Thuy Le Toan, et al, 2021",18
"Thuy Le Toan, et al, 2021",4
"Thuy Le Toan, et al, 2021",5
"Thuy Le Toan, et al, 2021",22
"Thuy Le Toan, et al, 2021",2
"Thuy Le Toan, et al, 2021",63
"Thuy Le Toan, et al, 2021",88
"Thuy Le Toan, et al, 2021",32
"Thuy Le Toan, et al, 2021Chapman & Darby, 2016",3
"Thuy Le Toan, et al, 2021Smajgl et al , 2015",8
"TI Liebig  et al.,2017 ",1979
"Tigchelaar et al., 2018",1265
"Tim F. and Roshan A.,  2020",1311
"Tropp, Hakan, Jagerskog, Anders. 2006",1040
"Tropp, Hakan, Jagerskog, Anders. 2006",1012
"TS SESSION , 2021",346
"Tunde A., 2021",1575
Turner et al. 2011,2172
Turner et al. 2011,2183
Turner et al. 2011,2184
Turner et al. 2011,2185
Turner et al. 2011,2186
Turner et al. 2011,2187
"U Adhikari  et al.,2015 ",1720
"U Grote  et al., 2021",1016
"U Grote  et al., 2021",1019
"U Grote  et al., 2021",1027
"U Grote  et al., 2021",1030
"UEPA,2017",152
"Ugo Pica-Ciamarra et al., 2007",546
"Ugo Pica-Ciamarra et al., 2007",542
"UN, 2012",1168
"UN, 2012",1172
"UN, 2012",1175
"UN, 2021",451
"UN,2009",1775
"UN,2017",173
"UN,2017",198
"UN,2022",520
"UNCC, 2020",1692
"UNCC, 2020",1693
"UNDP, World Bank, UN, 2022",1074
"UNDP, World Bank, UN, 2022",1084
"UNEP, 2019",694
"UNEP, 2019",702
"UNEP, 2020",132
"UNFCCC, 2020,WHO,2020",1845
"UNICEF, 2021",1160
"UNICEF, 2021",1185
"UNICEF,2019",1722
"USAID, 2021 ",196
"USAID, 2021 ",195
"USAID, 2022",663
"Ussiri, David and  Lal, Rattan, 2019",2011
"V Bjornlund  et al.,2020",2087
"V Bjornlund  et al.,2022",1588
"V Bjornlund  et al.,2022",1590
"V Bjornlund  et al.,2022",2006
"V Bjornlund  et al.,2022",1991
"V Bjornlund  et al.,2022",1992
"V Bjornlund et al.,2022 ",1578
"Venus et al., 2022",1387
"Venus et al., 2022",1389
"Venus et al., 2022",1382
"Venus et al., 2022",1383
"Venus et al., 2022",1370
"Venus et al., 2022",1371
"Verner, 2012",1150
"Verner, 2012",1216
"Verner, 2012",1164
"Verner, 2012",1144
"Verner,2012",1145
"Vuille, Mathias et al., 2018",670
"W Mulinge  et al.,2016",1589
"Wei, Yanqiang et al., 2017",651
"Wei, Yanqiang et al., 2017",652
"WFP, 2022",435
"WFP, 2022",436
"WFP,2022",450
"WHO, 2020",1834
"WHO, 2020",1843
"William Isaacs, 2014",362
"Wilson, Jennifer R., 2022",149
"Winslow, M and Thomas, Richard, 2007",1121
"Winslow, M and Thomas, Richard, 2007",1131
"Winslow, M and Thomas, Richard, 2007",1139
Wold Bank Climate Change Knowledge Portal,1276
World Bank,375
"World Bank ,2013",483
"World Bank ,2013",489
"World Bank 2014, WMO, 2020",675
"World Bank and USAID, 2017",525
"World Bank andUSAID,2017",536
"World Bank,  2019",1637
"world bank, 2013",1076
